label,response
1,Nice job winning ppl Stop getting brainwashed sheep idiots Michael Brooks tyt follow example Bernie campaign
1,#WhiteNationalists claim #AltRight times post
1,Lost entertaining rest
1,note door bell rang ... solar salesman sigh
1,irony attorney general encouraging illegal activity bashing follow rule law
1,Yes that's least we'll highly funded NHS happen side bus it's true
1,stop Taylor Andre great things Stop lies He's all-star pete's
1,hahaha better link says phone mast area reception signal hit miss it's strong
1,speech giving access yr biggest market TM says good UK bad Scotland
1,intentionally RT'd fake news Deray famous supporting fake news
1,waiting second attempt great service #winning
1,youtuber question's channel literally here's place went interesting facts
1,it's new fad born poppy bullies insist wear
1,aren't ... #LabourAntisemitism #NeverCorbyn #GE2019
1,Bill fact can't honesty dishonesty sci & rel sad
1,Nice PM outright lying President
1,Oh know reported I've thick skin bothers ... I've death threats Christians quoted bible saying Jesus preached love neighbor hate
1,huge done Awesome usually gets back
1,Mark criminals made rich prohibition good new
1,Second I'm proud talent
1,u keep sitting prove proud u r _
1,We're talking guy scared talk constituents I'm snowflake
1,That's 1 reason federal tax exemptions exist place assuage racist fears
1,know safe total ban read
1,Actually rebooted mash iraq war docs unit going hot spot hot spot ... relevant today's conflicts ... #missedoppurtunity
1,LOL John Durham Trump appointee DOJ leadership hand-picked Trump nearly 3 years I'm sure indictments drop soon ...
1,hashtags insufficient oncoming rant
1,s right depending things #ACASignups guy losing coverage #ACA repealed
1,thought put bucket money people cut corners program work doomed fail better control distribution funds #pinkbatts #laborfail
1,people won't move mile find work
1,Yeah it's amazing Labour party heavily involved bombing Iraq people forget blame string things opposed Amazing false Irish voters memories suppose dead Iraqis don't matter
1,suppose throwing missiles back harmless jest goal add widows dramatic effects laugh safely white picketed fenced homes
1,Caesar fictional character lol born birth certificate ... clearly
1,followers right ... put hashtag posts
1,love enjoy moment small life gets outraged name new born
1,trust mafia History proven true different tech mafia honest mafia don makes heroic protagonist winner mafia war movie
1,love basic spelling grammar skills calling idiots
1,Video evidence disputed trump supporter
1,grammar wrong numbers 189k EU 196k Non-EU June pre-Ref ONS 48 % funnily
1,incompetence administration probably going us.But piss
1,they'll ones hurting administration
1,banker getting tucked small print
1,pretty cowardly Leafs fans Martin going rookie Stecher Class act
1,anymore lessons fit giving fitness lessons
1,truth hurts ur feelings u don't know respond Dems calling #transitionOfPower
1,REAL ESTATE right PEOPLE HEARTS wrong CAA excludes Muslims Pakistan & NRC Indian Muslims
1,guess holding signs air instigates getting punch face you're right
1,Id dump Grave Trolls tho banned ban pieces make worthless
1,Interesting Uber Lyft thing started spread
1,u pointing fingers ppl instrumental sea change
1,lost Primary debates TV personality adopt Left's SJW tactics
1,Free speech issue Don Cherry yhe wrong side dontcha know
1,bro heard butterfly effect Btw tweet joke Chill man
1,supports Trump racist we're narrow minded ones
1,Moral fibre opposed fibre
1,Yeah felt empathetic parading Ryan's widow speech Saying applause brought
1,did kinda table guess sit men's laps private pay 1st #TableDancing
1,8 realize terminal degrees waste time
1,Brits living abroad tell left UK due foreigners don't speak English
1,Wisen — church open books — encouraged told HBF men move take swings bride Christ & coach follow lead faux moral high road plays secretive $ culture Blech 2/2
1,Part reason Domme legal prostitute Dommes don't mix two legal reasons cool don't strap sessions count prostitution legally hookers
1,: state affairs event deliberately contrary expects #Appropriate
1,articulated response say mature
1,funny ... haven't ... lol #clintonFoundation
1,Raised catholic went catholic school made church life bible read school confirmed age 13 ... idea Shut Jenny
1,accuse people celeb obsessed tag unrelated celebrities posts
1,Probably fine people run people hate Don't judge
1,colour tea crucial Honestly tho shd ashamed yrself 4 baseless malicious slur
1,fact calling Cenk right wing troll running democrat hilarious guy literally says don't compromise Republicans defeat politically Sure sounds Republican
1,thing justified Ummah :)
1,appears naturalnews censoring posts fit agenda
1,closet wife beard
1,that's called 3yr old #gun defend #gunsense #guncontrol
1,telling declaring dictator #fail
1,Yeah Constitution parts aren't fake news Trump Second Amendment Article 2 ( kinda )
1,Fox News TMZ __ stellar reporting & PS u take list She's busy having baby mama drama
1,course applies British made RPGs foreign rubbish needs blocked isolationist ISPs
1,asking 4 proof electing guy whos offered support business claims =
1,realize she's championing anti bullying husband guilty
1,pretending care women's rights candidate accused rapist husband
1,Sigh Meghan Helping impacted Grenfell fires way empowers Developing clothing line help business attire 4 interviews Bringing attention UK charities 3 successful tours representing UK It's
1,OPLANs yes title 10 CONOPS gasp grasp pearls civilian oversight things matter
1,Chirac ... ( bad ) opinion centrist interested
1,s great m public ll treatment ve injured Xmas hospital Lol
1,Spanish Air Force thing -> sure force reckoned
1,hahahahah think direct tie
1,allowed opinion can't tweet
1,shocking tweet thought million years best Christian world chosen God diss Christian publication wrong #ImpeachAndRemove
1,requires lot coal
1,Trumps grandfather came Germany avoiding military
1,Ironic statement considering account name nasty woman #obsessed
1,haha great pick crashes happen so-called express lanes ;)
1,Don t forget Americans sacked gleefully begs stupid & blunt
1,sadly true It's words song hey ...
1,true lot ppl world safer ... ... republican leaders members trump administration ... faux news ...
1,NEW PHONE ... regular speaker broken You'll speaker phone
1,Hopefylly qualify proceed collection fake glasses #Winning
1,Did seriously #incompetant hash tag
1,yep yep Took New York multi-millionaire understand speak America's white working class #ElectionNight
1,( Lighten days man retweets hate abuses people )
1,corrupt mayor caused problems possible President country came visit built wall segregate Somalians
1,it's got bloody stop button watching Mandela : Long road Freedom
1,Yeah Let's sacrifice boy's future make example Seriously bit empathy harm
1,shocked tried stop going went met lovely Hindus Muslims
1,Oh yes look response time 12 hours quick .. #frustrated #MNP
1,anarchists believe majority decision government organised referendum
1,says cry baby throwing tantrum didn't way
1,sit PC slating produce tripe
1,Yeah that's Old Testament unhitch ...
1,PS got shower read STUPID comment called unclean
1,3/4 gifts receive come family makes anxious able give back perfect gift
1,I'm glad Tories party law order
1,troubles exists explanation #Putin did Putin reponsible
1,#TheDemocrats realize embracing #LiberalFascism signing #Death ...
1,Lots assumptions Funny Assumptions generally lead issues trying speak
1,Remember autocorrect devices misspell people Guns auto kill people people
1,Stanley museum NCAA rules name building current student athlete Better ask question
1,mean Ressa who's acting she's thing
1,cross platform history mobile devices did running open source projects ...
1,cost security stock losses = COST CHECKOUT PERSON
1,know kids apparently beaten drank public water fountain clue
1,tRump supporter tells informed
1,#china #ccp #organharvesting it's commies live longer transplanting dissidents organs learn find cure cancer
1,Oh sad u peering open pity u
1,greeted train message avoid missing flight Stansted
1,know mean ... convenient find she's racist bully ppv #racism ruins #HardToKill
1,mean 4 weeks ... didn't know typo Honest answer
1,good USA strongcongress ppl standup 2 dictator
1,Right information comes real meteorologists it's loosely contextualized people call journalists Arguing clickbait trash article It's shocking cold snow MN
1,yep you're right that's perfect reason elect willy office #lovetrumps #imstillwithher #notokay
1,obviously that's saying there's that's born muslim isn't terrorist happens lot muslims peak muslims #racism
1,Preach got wealthy worked hard bit coasting half got wealthy hit Powerball jackpot lazy bums laughing way bank money
1,you're black thought person different skin color that's good human
1,real problem spends time __
1,person spending life posting insults twitter calls political leader waster
1,Trump judge & bully 1 W daughter right side supporting can't call
1,lol R serious issues ghy n they're running park
1,say kid complain cost social programs
1,least don't bring Russian company set fake businesses ground PR stunt leaves Kentuckians earning taxes providing crappy jobs Please stay idea job growth
